row_idx,question,sol1,sol2,sol3,sol4,gold_label_idx,pred_text,pred_label_idx,correct
7932,أيّ من العبارات التالية تصف بشكل أفضل سمات الدولة الضعيفة؟,أهم السمات للدول الضعيفة هو عدم قدرتها المستمرة على إقامة والحفاظ على مفردات السلطة والعنف. حتى في الدّول ذات القوى القمعية المتطوّرة، ولا تحتفظ دائمًا بالولاء المطلق وتواجه خطرًا حقيقيًّا للتدخُّل العسكري. في حين أن القوات المُسلّحة تفتقر إلى التجهيزات الكافية وإدارتها ضعيفةٌ وتعاني من تمزُّقات بين الفرقة، فإنّ الممارسون الاجتماعيون لديهم قوّة كافية لمقاومة الحكم. وبالتالي، يحدث الاحتكار على مفارذ العنف بشكلٍ نادر.,تملك الدول الضعيفة مستويات عالية من التماسك السياسي الاجتماعي الذي يرتبط بفكرة فرض الهيمنة من النظام والتي يتمّ قبولها حتى الدرجة التي تتحول فيها إلى المعيار الاجتماعي المشروع.,يمتلك الدول الضعيفة الاحتكار على مفارذ العنف ولديها القدرة القسرية على إجبار الامتثال حتى عندما يحاول الممارسون الاجتماعيون مقاومتهم. فالأنظمة تفتقد الشرعية الشعبية، وتتكون سمعة نجاة النظام عندما تمزج بين القوة، وبالتالي يتحول العنف إلى شيءٍ معتاد في المجتمع.,لا تستخدم الدول الضعيفة قدراتها الدافعة بشكلٍ طبيعي في السياسة. بشكلٍ عام، تتمتع مؤسسات الدول ببيروقراطيّة مُتطوّرة والتي تشرّع قدرة النظام على الحكم. ومن الغريب، على الرغم من ذلك، أنّه كلما زاد استخدام الدول الضعيفة لقوتها الدافعة، كلما تعزَّزت نفوذها القائم على البنى التحتية وشُوِّهت قدراتها على الحكم.,0,أ,0,1
12647,طفل عمره 7 أشهر ، وتم تأخيره مؤخرًا من المستشفى بعد حادثة إنتريتوس وجفاف ، لديه إسهال مائي مستمر. تغذيه أمه بتركيبة حليب البقر ومجموعة متنوعة من الفواكه والخضروات المضغوطة. في الفحص الطبي ، يبلغ درجة حرارته 37.4 درجة مئوية (99.3 درجة فهرنهايت) ، وأغشية الأنفه هي الجافة ، وبطنه متورم بعض الشيء. لم يتم رصد أي شذوذ آخر. أي من الآتي هو السبب الأكثر احتمالًا للمشكلة؟,حساسية الفركتوز,نقص اللاكتاز المؤقت,نقص المغنسيوم,إلتهاب الأمعاء الإقليمي,1,ب,1,1
8230,لأي من هاتين الحالتين يقوم الشخصية الرئيسية (والتي تستخدم I/me/my) بفعل شيء خاطئ من الناحية الأخلاقية وفقًا للمعايير الأخلاقية العادية في الولايات المتحدة لعام 2020؟ الحالة الأولى | ذهبت لصرف شيكي على نسياني أنني صرفت شيكًا آخر عبر الإنترنت الحالة الثانية | وصلت درجة الحرارة إلى 80 درجة هنا ، لذلك سأخبر حماتي بتجهيز ملابس الصيف لزيارتي.,خاطئ ، خاطئ,خاطئ ، غير خاطئ,غير خاطئ ، خاطئ,غير خاطئ ، غير خاطئ,3,أ,0,0
8535,في فيلم المؤلف الذي يمثل تاريخ الكون لمدة ساعتين، متى يظهر أقدم أفراد الأسرة البشرية؟,في بداية الفيلم,حوالي منتصف الفيلم,بعد 90 دقيقة من بداية الفيلم,خلال الثواني الثلاث الأخيرة من الفيلم,3,ج,2,0
4579,ما هي العوامل التالية التي يمكن أن تؤثر على قيمة الارتباط r؟,تغيير وحدات القياس,تغيير المتغير المسمّى x والمسمّى y,إضافة ثابت واحد إلى جميع قيم متغيّر x,لا يمكن لأيٍ من ما سبق أن يؤثر على قيمة r.,3,د,3,1
8391,أي من الهياكل التالية هي جزء من الأمعاء الدقيقة؟,القولون الصاعد,اللفائف الكبيرة,الإيليوم,القولون العضلي المدور,2,ب,1,0
12125,وافق رجل وامرأة على أن تقوم المرأة بسرقة بنك وأن يسرق الرجل سيارة مسبقًا لتستخدمها المرأة كوسيلة هروب. سرق الرجل سيارة وركنها على بعد كتلتين من البنك. ترك مفتاح السيارة تحت الفرشاة مع ملاحظة تقول إنه لا يريد المزيد من المساهمة في هذه المخططات. في اليوم التالي، قامت المرأة بسرقة البنك وركضت إلى المكان الذي كان الرجل قد قال إنه سيترك فيه السيارة المسروقة. هربت بعدها في السيارة واختفت. لم تشارك المرأة أي من المال مع الرجل. في الولاية التي اعتمدت متطلبات الاتفاقية الثنائية للتآمر، هل يمكن محاكمة الرجل بشكل صحيح بالتآمر مع المرأة على سرقة البنك؟,لا، لأن الرجل لم يستفد من السرقة.,لا، لأن الرجل انسحب من المؤامرة.,نعم، لأن السرقة نجحت جزئيًا بفضل إجراءات الرجل.,نعم، لأن هناك اتفاقًا على سرقة البنك وفعل ظاهر في تعزيز الاتفاق.,3,د,3,1
9459,هل تعدُّ معرفة الحكومات شائعة في الممارسات الدولية المعاصرة؟,تعدُّ معرفة الحكومات شائعة جدًّا في الممارسات المعاصرة,لقد استُبدلَت معظم الحالات التي تقوم فيها المعرفة بالحكومات بالمعرفة الوظيفية,تعدُّ معرفة الحكومة شائعة فيما يخص الكيانات المتمردة,فقط الحكومات الديمقراطية معروفة في الممارسة المعاصرة,1,أ,0,0
961,أهم مفتاح لنجاح Multicenter AIDS Cohort (MACS) هو:,تألق المحقق الرئيسي,الالتزام من قبل الموظفين,الالتزام من قبل المشاركين,جودة المختبرات,2,ج,2,1
1382,ماركوس أنفق 3.25 دولار على غسل سيارته. إذا كان الربع يشغل مغسلة السيارات لمدة 60 ثانية ، فكم استغرق من الوقت لغسل سيارته؟,10 دقائق,13 دقيقة,16 دقيقة,32.5 دقيقة,1,د) 32.5,3,0
5931,أي من الخوارزميات التالية لديها وقت تشغيل Θ(n^2) في أسوأ الحالات و Θ(n log n) في المتوسط؟,فقاعة الفرز,فرز الدمج,فرز الأكوام,فرز السريع,3,ب,1,0
11579,يوجد بستان برتقال وبستان جريب فروت يتم استصلاحهما وصولا إلى بعضهما البعض. يمتلك زارع حمضيات بستان البرتقال بكل حرية ويحافظ على منزله السكني والعمل الذي يقوم به في بستان البرتقال. لديه حق عبور عبر بستان الجريب فروت سواء كان سيرًا على الأقدام أو بالدراجة الهوائية أو السيارة .تمنحه الشركة المزودة للخدمات هذا الحق. المزارع هو مالك بستان الجريب فروت. يمكن وصف مصالح ملكية زارع الحمضيات في استخدام الحق في العبور عبر بستان الجريب فروت في أفضل الحالات باعتباره,ترخيص.,حق العبور.,حق الانتفاع.,حق الامتناع.,2,ب,1,0
